Temps;Déplacement;Charge
(sec);(mm);(N)
14,48000;-37,76968;4069,70829
14,50000;-37,76801;4075,16882
14,52000;-37,76640;4081,32263
14,54000;-37,76466;4088,08365
14,56000;-37,76299;4095,27905
14,58000;-37,76131;4101,98271
14,60000;-37,75964;4107,55016
14,62000;-37,75797;4113,19211
14,64000;-37,75629;4118,88771
14,66000;-37,75462;4124,07964
14,68000;-37,75300;4129,36807
14,70000;-37,75139;4134,67512
14,72000;-37,74971;4140,71381
14,74000;-37,74798;4146,64038
14,76000;-37,74631;4153,04676
14,78000;-37,74469;4159,05006
14,80000;-37,74320;4163,80018
14,82000;-37,74147;4169,24655
14,84000;-37,73961;4176,58947
14,86000;-37,73800;4184,24271
14,88000;-37,73626;4190,43340
14,90000;-37,73459;4195,88648
14,92000;-37,73298;4200,95995
14,94000;-37,73136;4205,26713
14,96000;-37,72969;4209,74828
14,98000;-37,72801;4215,61264
15,00000;-37,72634;4222,02684
15,02000;-37,72466;4228,08044
15,04000;-37,72293;4234,40598
15,06000;-37,72138;4239,78530
15,08000;-37,71970;4244,15767
15,10000;-37,71803;4249,62416
15,12000;-37,71641;4255,97467
15,14000;-37,71468;4262,06477
15,16000;-37,71295;4268,76731
15,18000;-37,71133;4275,21430
15,20000;-37,70972;4280,20768
15,22000;-37,70804;4284,71267
15,24000;-37,70679;4289,64496
15,26000;-37,70463;4295,83862
15,28000;-37,70284;4304,11920
15,30000;-37,70134;4311,27548
15,32000;-37,69973;4315,58825
15,34000;-37,69806;4320,23220
15,36000;-37,69638;4325,21105
15,38000;-37,69477;4330,04498
15,40000;-37,69303;4335,35092
15,42000;-37,69136;4341,34007
15,44000;-37,68975;4347,30463
15,46000;-37,68807;4352,60683
15,48000;-37,68640;4358,86979
15,50000;-37,68472;4364,85894
15,52000;-37,68305;4370,06541
15,54000;-37,68138;4375,81167
15,56000;-37,67976;4381,63467
15,58000;-37,67809;4386,43470
15,60000;-37,67641;4391,75665
15,62000;-37,67480;4397,62361
15,64000;-37,67319;4403,13071
15,66000;-37,67133;4410,41179
15,68000;-37,66972;4417,81394
15,70000;-37,66804;4423,56095
15,72000;-37,66637;4428,83857
15,74000;-37,66470;4434,37807
15,76000;-37,66302;4439,41168
15,78000;-37,66135;4444,70234
15,80000;-37,65973;4449,89875
15,82000;-37,65812;4455,68971
15,84000;-37,65645;4460,91741
15,86000;-37,65471;4466,87751
15,88000;-37,65304;4472,15773
15,90000;-37,65136;4477,47633
15,92000;-37,64975;4483,13244
15,94000;-37,64813;4488,70547
15,96000;-37,64646;4493,25666
15,98000;-37,64478;4498,31337
16,00000;-37,64329;4504,38298
16,02000;-37,64132;4511,24273
16,04000;-37,63964;4518,98165
16,06000;-37,63803;4525,15855
16,08000;-37,63635;4529,78425
16,10000;-37,63474;4534,44906
16,12000;-37,63307;4539,46367
16,14000;-37,63139;4544,60829
16,16000;-37,62972;4550,22864
16,18000;-37,62810;4555,87991
16,20000;-37,62643;4559,99039
